id,Leave_Next_Month,Gender,Pensioner,Married,Children,Months_with_company,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Type_contract,Paperless_Billing,Payment_Method,Monthly_Payment,Total_Payment
6067,1,M,1,N,N,4,N,No_phone,DSL,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,25.2,102.5
6068,1,F,0,N,N,12,Y,Y,DSL,N,N,N,Y,Y,Y,Year-1,N,Check_mailed,74.05,872.65
6069,0,F,0,N,N,31,Y,N,Fiber optic,Y,N,Y,Y,N,N,Per_month,N,Check_electron,87.6,2724.25
6070,0,M,0,Y,N,5,Y,Y,Fiber optic,Y,N,N,N,N,Y,Per_month,Y,Check_electron,89.15,413.25
6071,0,M,0,Y,Y,66,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,20.0,1374.2
6072,1,F,1,N,N,15,Y,Y,DSL,N,N,N,Y,N,N,Per_month,N,Credit_card_auto,55.0,757.1
6075,1,M,0,Y,Y,7,Y,N,Fiber optic,N,Y,N,Y,Y,N,Per_month,Y,Check_electron,89.75,608.8
6077,0,M,0,N,N,57,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,20.65,1125.6
6078,0,F,0,N,N,46,Y,Y,Fiber optic,Y,Y,N,N,N,N,Per_month,N,Check_mailed,84.25,3847.6
6079,0,M,0,N,N,53,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,19.65,978
6084,1,M,0,Y,N,14,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,85.15,1139.2
6086,0,M,1,N,N,11,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Credit_card_auto,79.15,827.7
6089,1,M,1,Y,N,3,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_electron,94.6,279.55
6091,1,M,0,N,N,16,Y,N,Fiber optic,Y,N,N,N,Y,Y,Per_month,Y,Check_electron,94.25,1483.25
6094,1,F,0,N,N,42,Y,Y,Fiber optic,Y,N,Y,N,Y,Y,Per_month,Y,Check_electron,105.2,4400.75
6095,0,M,0,Y,Y,72,Y,N,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,111.95,8033.1
6096,0,M,0,N,N,62,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,19.85,1253.65
6099,0,M,0,N,N,35,Y,Y,Fiber optic,Y,N,Y,Y,Y,Y,Year-2,Y,Check_electron,108.95,4025.5
6100,0,M,0,N,Y,52,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,19.65,928.4
6102,1,M,0,Y,N,6,Y,Y,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Check_electron,82.85,460.25
6103,0,F,0,Y,N,71,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,N,Credit_card_auto,93.2,6506.15
6105,0,M,1,N,N,60,Y,Y,DSL,Y,Y,N,N,N,Y,Year-1,Y,Check_electron,71.75,4374.55
6107,0,M,0,N,Y,39,N,No_phone,DSL,N,N,Y,Y,Y,Y,Year-1,N,Bank_transfer_auto,54.85,2191.7
6109,1,M,1,Y,N,53,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,Y,Check_electron,103.85,5485.5
6114,0,F,0,N,N,54,Y,N,Fiber optic,N,N,Y,N,Y,Y,Year-1,Y,Credit_card_auto,94.1,5060.9
6115,0,F,0,N,N,3,Y,N,Fiber optic,Y,N,N,N,N,N,Per_month,Y,Check_electron,74.55,233.65
6116,1,M,0,N,N,68,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-1,N,Check_electron,108.45,7176.55
6121,0,F,0,Y,Y,13,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,20.45,254.5
6122,0,F,0,N,N,20,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Credit_card_auto,18.9,347.65
6123,0,F,1,N,N,51,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,19.6,967.9
6126,0,F,0,N,N,13,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Credit_card_auto,19.45,232.1
6127,0,M,0,Y,Y,35,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,25.45,809.25
6129,0,M,0,N,N,4,Y,N,Fiber optic,Y,Y,N,Y,N,Y,Per_month,Y,Check_mailed,94.9,360.55
6132,1,M,1,Y,N,68,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Per_month,Y,Check_electron,105.3,7299.65
6134,0,F,0,N,N,7,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.25,129.15
6135,1,M,1,Y,N,66,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-1,Y,Check_electron,110.85,7491.75
6136,0,F,0,Y,N,53,Y,N,Fiber optic,Y,Y,Y,Y,Y,Y,Year-1,N,Check_electron,110.5,5835.5
6137,0,M,1,N,N,63,Y,Y,Fiber optic,Y,Y,Y,N,Y,Y,Per_month,Y,Bank_transfer_auto,109.4,7031.45
6138,1,F,0,Y,Y,70,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,114.2,7723.9
6142,0,F,1,Y,N,37,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,19.6,727.8
6145,0,F,0,Y,Y,38,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,19.6,763.1
6147,0,M,0,Y,N,13,Y,Y,DSL,Y,N,N,N,N,Y,Per_month,Y,Check_electron,65.85,902.25
6148,1,M,1,Y,N,29,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_electron,94.45,2653.65
6151,0,M,0,N,N,16,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.0,275.7
6153,0,F,0,N,Y,43,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_electron,25.1,1070.15
6154,1,F,0,Y,Y,36,Y,Y,Fiber optic,N,Y,Y,N,Y,N,Per_month,Y,Bank_transfer_auto,97.35,3457.9
6155,0,F,0,N,N,6,Y,N,DSL,N,N,N,N,N,Y,Per_month,Y,Check_electron,55.0,340.4
6156,0,F,0,N,N,58,Y,Y,DSL,Y,Y,Y,Y,N,N,Year-1,Y,Credit_card_auto,71.1,4299.2
6159,0,F,0,N,N,39,N,No_phone,DSL,Y,Y,N,Y,N,N,Year-1,Y,Bank_transfer_auto,40.3,1630.4
6162,0,F,1,N,N,53,Y,N,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Credit_card_auto,73.8,4003.85
6165,0,M,0,N,N,59,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,25.0,1510.5
6166,1,M,0,N,N,2,Y,N,Fiber optic,N,N,Y,N,Y,Y,Per_month,N,Check_electron,94.95,178.1
6171,0,M,0,Y,Y,72,Y,Y,Fiber optic,Y,N,Y,N,Y,Y,Year-2,Y,Bank_transfer_auto,105.55,7542.25
6173,0,F,0,Y,Y,64,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,24.9,1595.5
6174,1,M,0,Y,N,1,N,No_phone,DSL,N,N,N,N,N,N,Per_month,Y,Check_electron,23.45,23.45
6176,0,F,0,Y,Y,65,Y,N,DSL,Y,Y,Y,N,N,N,Year-1,N,Bank_transfer_auto,61.35,3874.1
6178,0,F,0,Y,N,55,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-1,Y,Check_electron,90.15,4916.95
6179,0,F,0,Y,N,25,Y,Y,DSL,N,Y,N,N,N,N,Per_month,N,Check_electron,54.1,1373
6181,0,M,0,N,N,1,Y,N,DSL,Y,N,N,N,N,N,Per_month,Y,Credit_card_auto,49.8,49.8
6183,0,M,1,Y,Y,64,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Bank_transfer_auto,24.4,1548.65
6185,1,F,0,N,N,3,Y,Y,DSL,N,N,N,N,N,N,Per_month,Y,Check_mailed,50.65,151.3
6186,0,M,0,Y,N,61,Y,Y,DSL,Y,N,Y,N,N,Y,Year-2,Y,Check_mailed,69.9,4226.7
6188,1,F,0,N,N,1,Y,N,DSL,N,N,N,N,N,Y,Per_month,Y,Check_electron,55.4,55.4
6190,0,M,0,Y,Y,68,Y,N,Fiber optic,Y,Y,Y,N,Y,Y,Year-2,Y,Credit_card_auto,103.25,7074.4
6193,0,F,0,Y,N,71,N,No_phone,DSL,N,N,Y,Y,N,Y,Year-2,Y,Check_electron,47.05,3263.6
6194,0,M,0,N,N,57,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,20.55,1252.85
6196,0,F,1,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.2,70.2
6197,0,M,0,Y,Y,72,Y,Y,DSL,Y,Y,Y,Y,N,Y,Year-2,N,Credit_card_auto,81.0,5750
6198,0,M,0,Y,Y,21,Y,Y,DSL,Y,N,N,N,Y,Y,Year-1,Y,Bank_transfer_auto,75.9,1549.75
6201,0,F,1,N,N,69,Y,Y,Fiber optic,Y,N,Y,Y,Y,Y,Year-2,N,Credit_card_auto,110.25,7467.55
6202,0,F,0,Y,N,64,Y,Y,DSL,Y,N,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,85.0,5484.4
6204,0,F,0,N,N,4,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_electron,23.9,97.5
6206,1,M,0,N,N,2,Y,N,DSL,Y,N,Y,N,N,N,Per_month,Y,Check_mailed,55.1,113.35
6215,0,F,0,Y,Y,72,Y,N,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,109.5,7854.9
6221,0,F,0,Y,Y,8,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,19.5,159.35
6222,0,F,0,N,N,17,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,19.55,280.85
6224,0,F,0,Y,Y,57,Y,N,DSL,Y,N,Y,Y,N,N,Year-1,Y,Check_mailed,59.3,3274.35
6228,0,F,0,Y,N,14,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,78.1,1122.4
6229,0,M,0,Y,N,52,N,No_phone,DSL,Y,N,N,N,N,Y,Per_month,Y,Check_electron,39.9,2020.9
6231,1,F,1,N,N,47,Y,Y,Fiber optic,N,Y,N,Y,Y,N,Per_month,Y,Check_electron,95.05,4504.55
6235,0,M,0,Y,Y,71,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,114.0,8175.9
6236,0,F,0,Y,Y,46,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,20.25,890.35
6237,1,F,0,N,N,5,Y,N,DSL,Y,N,N,Y,N,N,Per_month,N,Credit_card_auto,53.85,259.8
6238,0,M,1,Y,N,67,Y,Y,Fiber optic,Y,Y,N,N,N,N,Per_month,N,Bank_transfer_auto,83.85,5588.8
6239,0,M,0,N,Y,3,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Bank_transfer_auto,20.2,50.6
6241,1,M,1,Y,N,52,Y,Y,Fiber optic,Y,N,Y,N,Y,Y,Per_month,Y,Check_electron,104.2,5568.35
6243,0,M,0,Y,Y,50,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,Y,Check_mailed,20.35,938.95
6244,0,M,1,Y,N,23,Y,N,Fiber optic,Y,Y,N,N,N,Y,Per_month,Y,Check_electron,90.0,2024.1
6248,0,F,0,N,N,69,Y,Y,DSL,Y,Y,N,Y,N,N,Year-2,Y,Check_mailed,66.9,4577.9
6251,1,F,0,N,N,9,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_electron,71.0,672.55
6252,1,F,0,N,N,16,Y,N,Fiber optic,N,Y,Y,N,N,Y,Per_month,Y,Credit_card_auto,93.2,1573.7
6253,0,M,0,Y,Y,60,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Bank_transfer_auto,20.95,1270.55
6257,1,M,0,N,N,3,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.85,64.55
6260,0,F,0,N,N,36,Y,Y,DSL,Y,N,Y,Y,Y,Y,Year-1,Y,Credit_card_auto,89.65,3348.1
6261,0,M,0,N,N,7,Y,N,Fiber optic,Y,N,N,N,N,N,Per_month,N,Check_mailed,74.35,533.6
6265,0,M,1,N,N,4,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.65,293.85
6267,0,M,0,Y,Y,47,Y,N,Fiber optic,Y,N,Y,N,N,Y,Per_month,N,Check_electron,90.05,4137.2
6268,1,M,0,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,79.25,79.25
6269,1,F,0,N,N,1,Y,N,DSL,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,44.9,44.9
6271,0,F,1,Y,Y,59,Y,Y,Fiber optic,N,N,Y,N,N,Y,Per_month,Y,Credit_card_auto,88.75,5348.65
6272,1,M,0,Y,N,10,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.1,659.65
6275,0,M,0,Y,Y,32,Y,N,Fiber optic,Y,Y,N,N,N,Y,Year-1,Y,Check_electron,90.8,3023.85
6276,1,M,0,N,N,43,Y,Y,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Check_electron,77.85,3365.85
6278,0,F,1,Y,N,54,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_mailed,18.95,1031.1
6279,1,F,1,N,N,11,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Bank_transfer_auto,95.15,997.65
6280,0,F,1,N,N,66,Y,Y,Fiber optic,Y,N,N,N,Y,Y,Year-2,Y,Bank_transfer_auto,102.4,6471.85
6281,0,M,0,Y,Y,61,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Year-1,Y,Check_electron,99.9,6241.35
6282,0,M,0,Y,Y,72,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,N,Credit_card_auto,88.7,6501.35
6284,0,M,0,N,N,41,Y,Y,DSL,N,N,Y,N,N,N,Per_month,Y,Bank_transfer_auto,55.7,2237.55
6287,0,M,0,Y,Y,8,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,20.15,165.5
6289,0,M,0,Y,Y,72,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,91.95,6614.9
6290,1,M,0,N,N,1,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,N,Check_electron,80.5,80.5
6292,0,F,1,N,N,18,Y,N,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Check_electron,74.7,1294.6
6294,0,F,0,Y,Y,68,Y,Y,Fiber optic,N,Y,N,Y,N,N,Year-1,Y,Bank_transfer_auto,83.65,5733.4
6295,1,M,0,N,N,4,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,72.2,305.55
6296,0,M,0,N,N,69,Y,Y,Fiber optic,Y,Y,Y,N,Y,Y,Year-2,Y,Credit_card_auto,110.05,7430.75
6298,0,M,0,Y,Y,25,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,25.5,630.6
6303,0,F,0,Y,Y,69,Y,Y,Fiber optic,Y,Y,Y,Y,Y,N,Year-1,Y,Credit_card_auto,105.1,7234.8
6304,0,M,0,N,N,13,N,No_phone,DSL,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,25.15,331.85
6305,1,M,0,Y,N,42,Y,Y,Fiber optic,N,Y,Y,N,Y,N,Per_month,Y,Bank_transfer_auto,95.25,3959.35
6309,0,M,0,N,N,29,N,No_phone,DSL,N,N,N,N,N,N,Year-1,Y,Check_mailed,24.85,788.05
6310,0,F,0,N,Y,25,Y,N,DSL,N,Y,N,Y,N,N,Year-1,Y,Credit_card_auto,54.75,1266.35
6311,1,F,0,Y,Y,5,Y,N,Fiber optic,N,N,N,Y,Y,N,Per_month,Y,Check_electron,85.75,470.95
6313,0,F,0,Y,Y,19,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,20.15,387.7
6314,0,M,0,N,N,44,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,20.05,845.25
6316,0,M,0,Y,Y,58,Y,Y,DSL,Y,Y,Y,Y,N,N,Year-2,N,Credit_card_auto,71.6,4230.25
6317,0,M,0,Y,Y,62,Y,N,Fiber optic,Y,Y,N,N,N,N,Year-1,Y,Credit_card_auto,81.45,4983.05
6318,0,F,0,Y,Y,70,N,No_phone,DSL,N,Y,Y,Y,Y,Y,Year-1,Y,Bank_transfer_auto,58.4,4113.15
6319,1,F,1,N,N,1,N,No_phone,DSL,N,N,N,N,N,N,Per_month,Y,Check_mailed,25.7,25.7
6320,0,M,0,Y,Y,10,N,No_phone,DSL,Y,Y,Y,Y,N,Y,Year-2,N,Credit_card_auto,53.7,521
6331,1,F,1,Y,N,1,Y,N,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Check_mailed,76.4,76.4
6332,1,F,0,N,N,5,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Check_electron,100.5,514
6333,0,M,0,N,N,3,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.7,57.5
6334,0,M,0,N,N,58,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,25.3,1474.35
6337,1,M,0,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_electron,69.95,69.95
6338,0,M,1,Y,N,54,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,N,Bank_transfer_auto,74.0,3919.15
6341,1,M,0,N,N,3,Y,N,DSL,N,N,Y,N,N,N,Per_month,Y,Check_electron,49.15,169.05
6344,0,M,1,Y,N,54,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Credit_card_auto,99.05,5295.7
6345,0,F,0,Y,N,59,Y,Y,DSL,N,Y,N,Y,Y,Y,Year-1,Y,Check_electron,80.1,4693.2
6349,0,M,0,N,N,3,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_electron,74.5,217.45
6350,0,F,0,Y,N,69,Y,Y,Fiber optic,Y,N,N,N,Y,Y,Year-2,N,Bank_transfer_auto,99.15,6875.35
6351,0,F,0,Y,Y,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_electron,19.25,19.25
6353,0,F,0,N,N,56,N,No_phone,DSL,N,N,N,N,Y,Y,Per_month,Y,Credit_card_auto,44.85,2564.95
6354,0,F,0,Y,N,60,Y,N,Fiber optic,Y,N,N,Y,Y,Y,Year-2,Y,Check_electron,97.2,5611.75
6355,0,M,1,Y,N,69,Y,Y,Fiber optic,Y,N,Y,Y,Y,Y,Year-1,Y,Check_mailed,110.55,7610.1
6357,1,F,1,N,N,1,Y,N,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Check_electron,73.0,73
6358,0,F,0,Y,N,3,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,19.9,45.75
6359,0,M,0,Y,Y,60,Y,N,DSL,N,Y,N,Y,Y,Y,Year-2,N,Bank_transfer_auto,76.95,4543.95
6361,0,M,0,Y,Y,62,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,20.45,1297.35
6362,0,F,0,N,N,45,Y,Y,Fiber optic,Y,Y,N,N,N,Y,Year-1,N,Bank_transfer_auto,96.75,4442.75
6363,0,F,0,N,N,25,N,No_phone,DSL,N,N,Y,Y,Y,Y,Year-1,N,Check_electron,54.2,1423.15
6364,0,M,0,N,N,44,Y,N,Fiber optic,N,N,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,100.1,4378.35
6366,1,M,1,N,N,33,Y,Y,Fiber optic,N,Y,Y,N,N,N,Per_month,Y,Credit_card_auto,83.85,2716.3
6367,1,F,0,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.1,70.1
6369,0,F,0,N,N,35,N,No_phone,DSL,N,N,Y,Y,N,N,Per_month,Y,Check_mailed,33.45,1175.85
6373,1,F,1,N,N,2,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.65,142.35
6375,0,M,0,N,N,62,Y,Y,DSL,Y,Y,Y,Y,N,N,Year-2,N,Bank_transfer_auto,69.4,4237.5
6376,0,F,0,Y,Y,15,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,20.35,335.95
6378,0,F,0,Y,N,70,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,104.3,7188.5
6379,0,F,0,Y,Y,21,Y,N,DSL,N,N,N,N,N,N,Per_month,Y,Check_electron,44.95,926.25
6381,0,M,0,N,N,6,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.6,116.6
6383,1,F,0,N,N,3,Y,N,Fiber optic,Y,N,Y,N,Y,Y,Per_month,Y,Credit_card_auto,99.0,287.4
6384,0,F,0,N,N,23,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_electron,93.5,2341.55
6386,0,F,0,N,Y,8,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.05,163.6
6387,1,M,0,N,N,26,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,83.95,2254.2
6392,0,M,0,Y,Y,39,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Year-1,N,Check_electron,100.0,3835.55
6396,0,F,1,Y,N,31,N,No_phone,DSL,Y,Y,Y,N,N,Y,Year-1,Y,Credit_card_auto,50.4,1580.1
6400,0,F,0,Y,Y,67,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_mailed,24.9,1680.25
6403,0,F,0,Y,N,71,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-2,N,Check_electron,109.25,7707.7
6404,1,F,0,N,N,9,Y,N,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Bank_transfer_auto,77.65,714.15
6409,0,F,0,Y,N,71,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,25.6,1888.25
6411,0,F,1,N,N,55,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Year-1,Y,Check_electron,100.15,5409.75
6413,1,M,0,N,N,2,Y,N,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Check_electron,95.85,197.7
6417,1,M,0,N,N,1,Y,Y,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Check_electron,79.15,79.15
6419,0,M,1,Y,N,54,N,No_phone,DSL,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,24.95,1364.75
6423,0,F,0,N,N,40,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Year-1,Y,Credit_card_auto,105.95,4335.2
6428,0,F,0,N,N,70,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,N,Credit_card_auto,89.75,6367.2
6429,0,F,0,N,N,46,Y,N,Fiber optic,N,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,104.4,4904.2
6431,0,M,0,Y,Y,47,N,No_phone,DSL,Y,N,Y,Y,N,N,Year-1,N,Check_electron,40.3,1794.8
6434,0,F,0,N,Y,67,Y,Y,Fiber optic,N,Y,N,Y,Y,Y,Year-2,Y,Check_electron,104.0,7039.05
6436,0,M,0,Y,Y,57,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,74.3,4018.35
6441,1,F,0,N,N,13,Y,Y,Fiber optic,Y,N,N,N,Y,Y,Per_month,Y,Check_electron,100.35,1358.85
6444,1,F,1,Y,N,38,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,74.95,2869.85
6445,0,F,1,N,N,2,Y,Y,DSL,N,Y,N,N,N,N,Per_month,Y,Credit_card_auto,56.55,118.25
6448,0,F,0,N,N,26,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Credit_card_auto,69.05,1815.65
6451,1,M,0,Y,Y,50,Y,Y,Fiber optic,N,Y,N,Y,Y,Y,Per_month,N,Check_electron,103.7,5071.05
6454,0,F,0,Y,N,61,Y,N,Fiber optic,Y,Y,N,Y,N,Y,Year-1,N,Bank_transfer_auto,93.7,5860.7
6455,0,F,0,N,N,68,Y,Y,Fiber optic,Y,Y,N,Y,Y,Y,Year-2,N,Credit_card_auto,110.25,7279.35
6463,0,F,0,N,N,9,Y,N,Fiber optic,Y,N,N,N,N,N,Per_month,Y,Check_electron,74.85,708.2
6465,1,M,1,Y,N,7,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Check_electron,101.95,700.85
6466,0,F,0,Y,N,64,Y,N,DSL,N,Y,Y,Y,N,Y,Year-2,Y,Check_mailed,68.3,4378.8
6468,1,M,1,N,N,2,Y,Y,Fiber optic,N,N,N,N,Y,Y,Per_month,Y,Check_electron,94.0,181.7
6469,0,M,1,N,N,67,Y,N,Fiber optic,Y,Y,N,Y,Y,Y,Year-2,Y,Check_electron,105.05,7171.7
6473,0,M,0,Y,Y,44,Y,N,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Bank_transfer_auto,92.95,4122.9
6474,0,F,0,Y,Y,72,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_mailed,20.7,1482.3
6475,1,F,0,N,N,1,Y,N,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Credit_card_auto,74.3,74.3
6476,0,M,0,N,N,66,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,19.35,1240.8
6477,1,M,0,N,N,1,N,No_phone,DSL,N,Y,N,Y,N,Y,Per_month,Y,Check_mailed,44.65,44.65
6482,0,M,0,Y,Y,38,Y,N,DSL,Y,Y,Y,Y,Y,N,Year-1,N,Check_electron,74.05,2802.3
6485,1,M,0,N,Y,4,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,101.7,364.55
6486,0,M,0,Y,Y,72,Y,Y,DSL,Y,N,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,83.55,6093.3
